[IOT][2023-05-28 13:13:22,436][INFO] starting...
2023-05-28T13:28:05.666954266Z got SIGUSR2
2023-05-28T13:28:05.666958554Z Episode 270 started...
2023-05-28T13:28:05.666962461Z got SIGUSR2
2023-05-28T13:28:05.666965898Z Episode 271 started...
2023-05-28T13:28:05.666969575Z got SIGUSR2
2023-05-28T13:28:05.666973211Z Episode 272 started...
2023-05-28T13:28:05.666977249Z got SIGUSR2
2023-05-28T13:28:05.666981096Z {'timestr': 'Sun May 28 13:27:26 2023', 'elapsed': '0.21', 'uphosts': '0', 'downhosts': '0', 'totalhosts': '0'}
2023-05-28T13:28:05.666985254Z Episode 273 started...
2023-05-28T13:28:05.666988941Z got SIGUSR2
2023-05-28T13:28:05.666993129Z Episode 274 started...
2023-05-28T13:28:05.666996796Z got SIGUSR2
2023-05-28T13:28:05.667000433Z Episode 275 started...
2023-05-28T13:28:05.667004210Z {'timestr': 'Sun May 28 13:27:31 2023', 'elapsed': '0.19', 'uphosts': '0', 'downhosts': '0', 'totalhosts': '0'}
2023-05-28T13:28:05.667007947Z got SIGUSR2
2023-05-28T13:28:05.667012425Z Episode 276 started...
2023-05-28T13:28:05.667016964Z got SIGUSR2
2023-05-28T13:28:05.667020099Z Episode 277 started...
2023-05-28T13:28:05.667023346Z got SIGUSR2
2023-05-28T13:28:05.667026411Z Episode 278 started...
2023-05-28T13:28:05.667029367Z {'timestr': 'Sun May 28 13:27:49 2023', 'elapsed': '0.19', 'uphosts': '0', 'downhosts': '0', 'totalhosts': '0'}
2023-05-28T13:28:05.667032372Z {'timestr': 'Sun May 28 13:28:05 2023', 'elapsed': '0.22', 'uphosts': '0', 'downhosts': '0', 'totalhosts': '0'}
2023-05-28T13:28:05.666590773Z [WORM][2023-05-28 13:28:05,666][INFO] fetching info...
2023-05-28T13:28:05.667051799Z [WORM][2023-05-28 13:28:05,666][INFO] fetching info...
2023-05-28T13:28:05.667055115Z [WORM][2023-05-28 13:28:05,666][INFO] fetching info...
2023-05-28T13:28:05.717896665Z [WORM][2023-05-28 13:28:05,717][INFO] log:278;reward=0.20035271644592;action=4;reward_sum=7.062984979152689
2023-05-28T13:28:06.218819000Z [WORM][2023-05-28 13:28:06,218][INFO] log:278;reward=0.0;action=1;reward_sum=7.062984979152689
2023-05-28T13:28:06.719742346Z [WORM][2023-05-28 13:28:06,719][INFO] log:278;reward=0.0;action=1;reward_sum=7.062984979152689
2023-05-28T13:28:06.719925949Z [WORM][2023-05-28 13:28:06,719][INFO] fetching info...
2023-05-28T13:28:07.220717935Z [WORM][2023-05-28 13:28:07,220][INFO] log:278;reward=0.3005600929260268;action=4;reward_sum=7.363545072078716
2023-05-28T13:28:07.220800891Z [WORM][2023-05-28 13:28:07,220][INFO] fetching info...
2023-05-28T13:28:07.721599698Z [WORM][2023-05-28 13:28:07,721][INFO] log:278;reward=0.10018167495727681;action=4;reward_sum=7.4637267470359925
2023-05-28T13:28:07.721723771Z [WORM][2023-05-28 13:28:07,721][INFO] fetching info...
2023-05-28T13:28:08.222586378Z [WORM][2023-05-28 13:28:08,222][INFO] log:278;reward=0.10018768310546733;action=4;reward_sum=7.56391443014146
2023-05-28T13:28:08.222670716Z [WORM][2023-05-28 13:28:08,222][INFO] fetching info...
2023-05-28T13:28:08.723550145Z [WORM][2023-05-28 13:28:08,723][INFO] log:278;reward=0.10018553733825897;action=4;reward_sum=7.664099967479719
2023-05-28T13:28:08.723647668Z [WORM][2023-05-28 13:28:08,723][INFO] scanning...
2023-05-28T13:28:09.224521707Z [WORM][2023-05-28 13:28:09,224][INFO] log:278;reward=0.6011083126068115;action=2;reward_sum=8.26520828008653
2023-05-28T13:28:09.224623839Z [WORM][2023-05-28 13:28:09,224][INFO] fetching info...
2023-05-28T13:28:09.725391197Z [WORM][2023-05-28 13:28:09,725][INFO] log:278;reward=0.20038571357727264;action=4;reward_sum=8.465593993663802
2023-05-28T13:28:09.725497366Z [WORM][2023-05-28 13:28:09,725][INFO] fetching info...
2023-05-28T13:28:10.226330558Z [WORM][2023-05-28 13:28:10,226][INFO] log:278;reward=0.10017876625060751;action=4;reward_sum=8.56577275991441
2023-05-28T13:28:11.227845698Z [WORM][2023-05-28 13:28:11,227][INFO] log:279;reward=0;action=3;reward_sum=0.0
2023-05-28T13:28:11.728937706Z [WORM][2023-05-28 13:28:11,728][INFO] scanning...
2023-05-28T13:28:12.229792308Z [WORM][2023-05-28 13:28:12,229][INFO] log:280;reward=0.30052859783172536;action=2;reward_sum=0.30052859783172536
2023-05-28T13:28:12.229898796Z [WORM][2023-05-28 13:28:12,229][INFO] scanning...
2023-05-28T13:28:12.730655406Z [WORM][2023-05-28 13:28:12,730][INFO] log:280;reward=0.05009167194366526;action=2;reward_sum=0.3506202697753906
2023-05-28T13:28:12.730782915Z [WORM][2023-05-28 13:28:12,730][INFO] fetching info...
2023-05-28T13:28:13.231559421Z [WORM][2023-05-28 13:28:13,231][INFO] log:280;reward=0.6010510921478271;action=4;reward_sum=0.9516713619232178
2023-05-28T13:28:13.777687003Z [WORM][2023-05-28 13:28:13,777][INFO] fetching info...
2023-05-28T13:28:14.278602399Z [WORM][2023-05-28 13:28:14,278][INFO] log:281;reward=0.20939836502075337;action=4;reward_sum=0.20939836502075337
2023-05-28T13:28:15.280004999Z [WORM][2023-05-28 13:28:15,279][INFO] fetching info...
2023-05-28T13:28:15.780834804Z [WORM][2023-05-28 13:28:15,780][INFO] log:283;reward=0.30045366287231445;action=4;reward_sum=0.30045366287231445
2023-05-28T13:28:15.780964237Z [WORM][2023-05-28 13:28:15,780][INFO] pinging...
2023-05-28T13:28:16.281786789Z [WORM][2023-05-28 13:28:16,281][INFO] log:283;reward=0.6033269166946411;action=0;reward_sum=0.9037805795669556
2023-05-28T13:28:16.782705302Z [WORM][2023-05-28 13:28:16,782][INFO] log:283;reward=0.4052002906799306;action=2;reward_sum=1.3089808702468861
2023-05-28T13:28:17.283586714Z [WORM][2023-05-28 13:28:17,283][INFO] log:283;reward=0.05009040832519496;action=0;reward_sum=1.359071278572081
2023-05-28T13:28:17.784550980Z [WORM][2023-05-28 13:28:17,784][INFO] log:283;reward=0.10018024444580043;action=2;reward_sum=1.4592515230178815
2023-05-28T13:28:18.285349905Z [WORM][2023-05-28 13:28:18,285][INFO] log:283;reward=0.05009024143219065;action=0;reward_sum=1.5093417644500722
2023-05-28T13:28:18.786313727Z [WORM][2023-05-28 13:28:18,786][INFO] log:283;reward=0.025044155120849787;action=0;reward_sum=1.534385919570922
2023-05-28T13:28:19.287175758Z [WORM][2023-05-28 13:28:19,286][INFO] log:283;reward=0.025046813488006414;action=0;reward_sum=1.5594327330589284
2023-05-28T13:28:19.788064900Z [WORM][2023-05-28 13:28:19,787][INFO] log:283;reward=0.0;action=1;reward_sum=1.5594327330589284
2023-05-28T13:28:20.288871802Z [WORM][2023-05-28 13:28:20,288][INFO] log:283;reward=0.050083112716674094;action=0;reward_sum=1.6095158457756025
2023-05-28T13:28:20.789815011Z [WORM][2023-05-28 13:28:20,789][INFO] log:283;reward=1.0017920017242403;action=4;reward_sum=2.611307847499843
2023-05-28T13:28:21.290693578Z [WORM][2023-05-28 13:28:21,290][INFO] log:283;reward=0.05009149312973005;action=0;reward_sum=2.661399340629573
2023-05-28T13:28:21.791597002Z [WORM][2023-05-28 13:28:21,791][INFO] log:283;reward=0.2003575801849351;action=4;reward_sum=2.861756920814508
2023-05-28T13:28:22.292541653Z [WORM][2023-05-28 13:28:22,292][INFO] log:283;reward=0.10018744468688823;action=4;reward_sum=2.961944365501396
2023-05-28T13:28:22.793414930Z [WORM][2023-05-28 13:28:22,793][INFO] log:283;reward=0;action=3;reward_sum=2.961944365501396
2023-05-28T13:28:23.294320227Z [WORM][2023-05-28 13:28:23,294][INFO] log:283;reward=0;action=3;reward_sum=2.961944365501396
2023-05-28T13:28:23.795233099Z [WORM][2023-05-28 13:28:23,794][INFO] log:283;reward=0;action=3;reward_sum=2.961944365501396
2023-05-28T13:28:24.296151921Z [WORM][2023-05-28 13:28:24,295][INFO] log:283;reward=0.6511660337448113;action=2;reward_sum=3.6131103992462075
2023-05-28T13:28:24.797030278Z [WORM][2023-05-28 13:28:24,796][INFO] log:283;reward=0;action=3;reward_sum=3.6131103992462075
2023-05-28T13:28:25.297970080Z [WORM][2023-05-28 13:28:25,297][INFO] log:283;reward=0.20036240816116369;action=0;reward_sum=3.813472807407371
2023-05-28T13:28:25.798854278Z [WORM][2023-05-28 13:28:25,798][INFO] log:283;reward=0;action=3;reward_sum=3.813472807407371
2023-05-28T13:28:26.299766628Z [WORM][2023-05-28 13:28:26,299][INFO] log:283;reward=0.05009003877639717;action=0;reward_sum=3.8635628461837683
2023-05-28T13:28:26.800715888Z [WORM][2023-05-28 13:28:26,800][INFO] log:283;reward=0.9016329765319817;action=4;reward_sum=4.76519582271575
2023-05-28T13:28:27.301662383Z [WORM][2023-05-28 13:28:27,301][INFO] log:283;reward=0;action=3;reward_sum=4.76519582271575
2023-05-28T13:28:27.802575293Z [WORM][2023-05-28 13:28:27,802][INFO] log:283;reward=0.07513827085494995;action=0;reward_sum=4.8403340935707
2023-05-28T13:28:28.303467387Z [WORM][2023-05-28 13:28:28,303][INFO] log:283;reward=0.3005596160888686;action=4;reward_sum=5.140893709659569
2023-05-28T13:28:28.804352797Z [WORM][2023-05-28 13:28:28,804][INFO] log:283;reward=0.10017690658569478;action=4;reward_sum=5.241070616245263
2023-05-28T13:28:29.305321733Z [WORM][2023-05-28 13:28:29,305][INFO] log:283;reward=0.10018067359924387;action=4;reward_sum=5.341251289844507
2023-05-28T13:28:29.782530922Z [WORM][2023-05-28 13:28:29,782][INFO] scanning...
2023-05-28T13:28:29.806183539Z [WORM][2023-05-28 13:28:29,805][INFO] log:283;reward=0.10018715858459615;action=4;reward_sum=5.441438448429103
2023-05-28T13:28:30.025436523Z [WORM][2023-05-28 13:28:30,025][INFO] scanning...
2023-05-28T13:28:30.289272191Z [WORM][2023-05-28 13:28:30,289][INFO] fetching info...
2023-05-28T13:28:30.289337664Z [WORM][2023-05-28 13:28:30,289][INFO] fetching info...
2023-05-28T13:28:30.289344918Z [WORM][2023-05-28 13:28:30,289][INFO] fetching info...
2023-05-28T13:28:30.289347733Z [WORM][2023-05-28 13:28:30,289][INFO] scanning...
2023-05-28T13:28:30.306972948Z [WORM][2023-05-28 13:28:30,306][INFO] log:283;reward=0.0;action=1;reward_sum=5.441438448429103
2023-05-28T13:28:30.511945203Z [WORM][2023-05-28 13:28:30,511][INFO] fetching info...
2023-05-28T13:28:30.512011558Z [WORM][2023-05-28 13:28:30,511][INFO] fetching info...
2023-05-28T13:28:30.512019252Z [WORM][2023-05-28 13:28:30,511][INFO] fetching info...
2023-05-28T13:28:30.512022598Z [WORM][2023-05-28 13:28:30,511][INFO] fetching info...
2023-05-28T13:28:30.512070949Z [WORM][2023-05-28 13:28:30,511][INFO] fetching info...
2023-05-28T13:28:30.512107718Z [WORM][2023-05-28 13:28:30,512][INFO] pinging...
2023-05-28T13:28:30.807911469Z [WORM][2023-05-28 13:28:30,807][INFO] log:283;reward=0.15026928186416555;action=0;reward_sum=5.591707730293269
2023-05-28T13:28:31.308801868Z [WORM][2023-05-28 13:28:31,308][INFO] log:283;reward=0.0;action=1;reward_sum=5.591707730293269
2023-05-28T13:28:31.809703528Z [WORM][2023-05-28 13:28:31,809][INFO] log:283;reward=0.4006951332092292;action=4;reward_sum=5.992402863502498
2023-05-28T13:28:32.310617191Z [WORM][2023-05-28 13:28:32,310][INFO] log:283;reward=0.1001844882965095;action=4;reward_sum=6.092587351799008
2023-05-28T13:28:32.811508011Z [WORM][2023-05-28 13:28:32,811][INFO] log:283;reward=0.10018272399902273;action=4;reward_sum=6.19277007579803
2023-05-28T13:28:33.312474052Z [WORM][2023-05-28 13:28:33,312][INFO] log:283;reward=0.0;action=1;reward_sum=6.19277007579803
2023-05-28T13:28:33.813360805Z [WORM][2023-05-28 13:28:33,813][INFO] log:283;reward=0.20036902427673553;action=4;reward_sum=6.393139100074766
2023-05-28T13:28:34.314308352Z [WORM][2023-05-28 13:28:34,314][INFO] log:283;reward=1.001811766624451;action=2;reward_sum=7.394950866699217
2023-05-28T13:28:34.815220051Z [WORM][2023-05-28 13:28:34,814][INFO] log:283;reward=0.2003680229187026;action=4;reward_sum=7.59531888961792
2023-05-28T13:28:35.316132351Z [WORM][2023-05-28 13:28:35,315][INFO] log:283;reward=0;action=3;reward_sum=7.59531888961792
2023-05-28T13:28:35.817060912Z [WORM][2023-05-28 13:28:35,816][INFO] log:283;reward=0.20037288665771769;action=4;reward_sum=7.795691776275637
2023-05-28T13:28:36.318042392Z [WORM][2023-05-28 13:28:36,317][INFO] log:283;reward=0.27550438642501796;action=0;reward_sum=8.071196162700655
2023-05-28T13:28:36.819004907Z [WORM][2023-05-28 13:28:36,818][INFO] log:283;reward=0.20037455558776784;action=4;reward_sum=8.271570718288423
2023-05-28T13:28:37.319845954Z [WORM][2023-05-28 13:28:37,319][INFO] log:283;reward=0.30056121349334575;action=2;reward_sum=8.572131931781769
2023-05-28T13:28:37.820714918Z [WORM][2023-05-28 13:28:37,820][INFO] log:283;reward=0.07513803243637085;action=0;reward_sum=8.64726996421814
2023-05-28T13:28:38.321582549Z [WORM][2023-05-28 13:28:38,321][INFO] log:283;reward=0.3005337238311796;action=4;reward_sum=8.94780368804932
2023-05-28T13:28:38.822530863Z [WORM][2023-05-28 13:28:38,822][INFO] log:283;reward=0.10017681121826172;action=4;reward_sum=9.047980499267581
2023-05-28T13:28:39.323391942Z [WORM][2023-05-28 13:28:39,323][INFO] log:283;reward=0.0;action=1;reward_sum=9.047980499267581
2023-05-28T13:28:39.824311265Z [WORM][2023-05-28 13:28:39,824][INFO] log:283;reward=0.20036144256591726;action=4;reward_sum=9.248341941833498
2023-05-28T13:28:40.325310910Z [WORM][2023-05-28 13:28:40,325][INFO] log:283;reward=0.30053572654724015;action=2;reward_sum=9.548877668380738
2023-05-28T13:28:40.826267133Z [WORM][2023-05-28 13:28:40,825][INFO] log:283;reward=0.20038847923278524;action=4;reward_sum=9.749266147613524
2023-05-28T13:28:41.327226792Z [WORM][2023-05-28 13:28:41,326][INFO] log:283;reward=0.10018534660339284;action=4;reward_sum=9.849451494216916
2023-05-28T13:28:41.828113490Z [WORM][2023-05-28 13:28:41,827][INFO] log:283;reward=0.10018677711486745;action=4;reward_sum=9.949638271331784
2023-05-28T13:28:42.329030093Z [WORM][2023-05-28 13:28:42,328][INFO] log:283;reward=0.2254135727882387;action=0;reward_sum=10.175051844120024
2023-05-28T13:28:42.829967039Z [WORM][2023-05-28 13:28:42,829][INFO] log:283;reward=0.20036654472351145;action=4;reward_sum=10.375418388843535
2023-05-28T13:28:43.330909116Z [WORM][2023-05-28 13:28:43,330][INFO] log:283;reward=0.10018577575683452;action=4;reward_sum=10.47560416460037
2023-05-28T13:28:43.831862473Z [WORM][2023-05-28 13:28:43,831][INFO] log:283;reward=0.10019302368164062;action=4;reward_sum=10.57579718828201
2023-05-28T13:28:44.332760096Z [WORM][2023-05-28 13:28:44,332][INFO] log:283;reward=0.10018568038940501;action=4;reward_sum=10.675982868671415
2023-05-28T13:28:44.513794939Z [WORM][2023-05-28 13:28:44,513][INFO] fetching info...
2023-05-28T13:28:44.513860863Z [WORM][2023-05-28 13:28:44,513][INFO] fetching info...
2023-05-28T13:28:44.513866473Z [WORM][2023-05-28 13:28:44,513][INFO] fetching info...
2023-05-28T13:28:44.513871643Z [WORM][2023-05-28 13:28:44,513][INFO] fetching info...
2023-05-28T13:28:44.513942867Z [WORM][2023-05-28 13:28:44,513][INFO] scanning...
2023-05-28T13:28:44.742886616Z [WORM][2023-05-28 13:28:44,742][INFO] fetching info...
2023-05-28T13:28:44.742952059Z [WORM][2023-05-28 13:28:44,742][INFO] fetching info...
2023-05-28T13:28:44.742957770Z [WORM][2023-05-28 13:28:44,742][INFO] fetching info...
2023-05-28T13:28:44.742961587Z [WORM][2023-05-28 13:28:44,742][INFO] scanning...
2023-05-28T13:28:44.833626530Z [WORM][2023-05-28 13:28:44,833][INFO] log:283;reward=0.0;action=1;reward_sum=10.675982868671415
2023-05-28T13:28:44.971520895Z [WORM][2023-05-28 13:28:44,971][INFO] fetching info...
2023-05-28T13:28:44.971586939Z [WORM][2023-05-28 13:28:44,971][INFO] fetching info...
2023-05-28T13:28:44.971724896Z [WORM][2023-05-28 13:28:44,971][INFO] fetching info...
2023-05-28T13:28:44.971789127Z [WORM][2023-05-28 13:28:44,971][INFO] scanning...
2023-05-28T13:28:45.202862034Z [WORM][2023-05-28 13:28:45,202][INFO] fetching info...
2023-05-28T13:28:45.202946252Z [WORM][2023-05-28 13:28:45,202][INFO] fetching info...
2023-05-28T13:28:45.202953716Z [WORM][2023-05-28 13:28:45,202][INFO] fetching info...
2023-05-28T13:28:45.202961501Z [WORM][2023-05-28 13:28:45,202][INFO] fetching info...
2023-05-28T13:28:45.202965999Z [WORM][2023-05-28 13:28:45,202][INFO] fetching info...
2023-05-28T13:28:45.203035279Z [WORM][2023-05-28 13:28:45,202][INFO] fetching info...
2023-05-28T13:28:45.203074583Z [WORM][2023-05-28 13:28:45,203][INFO] fetching info...
2023-05-28T13:28:45.203135507Z [WORM][2023-05-28 13:28:45,203][INFO] scanning...
2023-05-28T13:28:45.334513948Z [WORM][2023-05-28 13:28:45,334][INFO] log:283;reward=0.5009287834167466;action=2;reward_sum=11.176911652088162
2023-05-28T13:28:45.429373894Z [WORM][2023-05-28 13:28:45,429][INFO] fetching info...
2023-05-28T13:28:45.835495819Z [WORM][2023-05-28 13:28:45,835][INFO] log:283;reward=0.3005346298217795;action=4;reward_sum=11.477446281909941
2023-05-28T13:28:45.835677660Z [WORM][2023-05-28 13:28:45,835][INFO] scanning...
2023-05-28T13:28:46.336373575Z [WORM][2023-05-28 13:28:46,336][INFO] log:283;reward=0.10018551349639893;action=2;reward_sum=11.57763179540634
2023-05-28T13:28:47.337912800Z [WORM][2023-05-28 13:28:47,337][INFO] log:284;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:28:48.339469518Z [WORM][2023-05-28 13:28:48,339][INFO] log:285;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:28:49.341097926Z [WORM][2023-05-28 13:28:49,340][INFO] log:286;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:28:49.841925002Z [WORM][2023-05-28 13:28:49,841][INFO] log:286;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:28:50.342797768Z [WORM][2023-05-28 13:28:50,342][INFO] log:286;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:28:50.843715539Z [WORM][2023-05-28 13:28:50,843][INFO] log:286;reward=0;action=3;reward_sum=0.0
2023-05-28T13:28:50.844000343Z [WORM][2023-05-28 13:28:50,843][INFO] scanning...
2023-05-28T13:28:51.344943381Z [WORM][2023-05-28 13:28:51,344][INFO] log:286;reward=0.5008544445037835;action=2;reward_sum=0.5008544445037835
2023-05-28T13:28:51.845846344Z [WORM][2023-05-28 13:28:51,845][INFO] log:286;reward=0;action=3;reward_sum=0.5008544445037835
2023-05-28T13:28:51.845953525Z [WORM][2023-05-28 13:28:51,845][INFO] scanning...
2023-05-28T13:28:52.346843864Z [WORM][2023-05-28 13:28:52,346][INFO] log:286;reward=0.10018694400787354;action=2;reward_sum=0.601041388511657
2023-05-28T13:28:52.346965152Z [WORM][2023-05-28 13:28:52,346][INFO] fetching info...
2023-05-28T13:28:52.847623285Z [WORM][2023-05-28 13:28:52,847][INFO] log:286;reward=1.4024445056915305;action=4;reward_sum=2.0034858942031875
2023-05-28T13:28:52.847785199Z [WORM][2023-05-28 13:28:52,847][INFO] scanning...
2023-05-28T13:28:53.348591691Z [WORM][2023-05-28 13:28:53,348][INFO] log:286;reward=0.10017659664154088;action=2;reward_sum=2.1036624908447283
2023-05-28T13:28:53.887735908Z [WORM][2023-05-28 13:28:53,887][INFO] scanning...
2023-05-28T13:28:54.388658948Z [WORM][2023-05-28 13:28:54,388][INFO] log:287;reward=0.10400161743164027;action=2;reward_sum=0.10400161743164027
2023-05-28T13:28:55.390270680Z [WORM][2023-05-28 13:28:55,390][INFO] log:288;reward=0.0;action=1;reward_sum=0.0
2023-05-28T13:28:55.907776405Z [WORM][2023-05-28 13:28:55,907][INFO] scanning...
2023-05-28T13:28:56.409097587Z [WORM][2023-05-28 13:28:56,408][INFO] log:289;reward=0.2020494461059581;action=2;reward_sum=0.2020494461059581
2023-05-28T13:28:57.410477019Z [WORM][2023-05-28 13:28:57,410][INFO] scanning...
2023-05-28T13:28:57.910823502Z [WORM][2023-05-28 13:28:57,910][INFO] log:291;reward=0.15017609596252512;action=2;reward_sum=0.15017609596252512
2023-05-28T13:28:58.411937701Z [WORM][2023-05-28 13:28:58,411][INFO] scanning...
2023-05-28T13:28:58.912788546Z [WORM][2023-05-28 13:28:58,912][INFO] log:292;reward=0.10019490718841517;action=2;reward_sum=0.10019490718841517
2023-05-28T13:28:58.912891690Z [WORM][2023-05-28 13:28:58,912][INFO] fetching info...
2023-05-28T13:28:59.413743937Z [WORM][2023-05-28 13:28:59,413][INFO] log:292;reward=1.3132143020629883;action=4;reward_sum=1.4134092092514035
2023-05-28T13:28:59.914835654Z [WORM][2023-05-28 13:28:59,914][INFO] scanning...
2023-05-28T13:29:00.415805673Z [WORM][2023-05-28 13:29:00,415][INFO] log:293;reward=0.15030064582824743;action=2;reward_sum=0.15030064582824743
2023-05-28T13:29:01.417166690Z [WORM][2023-05-28 13:29:01,416][INFO] scanning...
2023-05-28T13:29:01.917973327Z [WORM][2023-05-28 13:29:01,917][INFO] log:295;reward=0.15021858215332173;action=2;reward_sum=0.15021858215332173
2023-05-28T13:29:01.918281334Z [WORM][2023-05-28 13:29:01,918][INFO] fetching info...
2023-05-28T13:29:02.419041289Z [WORM][2023-05-28 13:29:02,418][INFO] log:295;reward=0.6010544300079346;action=4;reward_sum=0.7512730121612563
2023-05-28T13:29:02.920130060Z [WORM][2023-05-28 13:29:02,919][INFO] pinging...
2023-05-28T13:29:03.421032843Z [WORM][2023-05-28 13:29:03,420][INFO] log:296;reward=1.054600250720978;action=0;reward_sum=1.054600250720978
2023-05-28T13:29:03.921959690Z [WORM][2023-05-28 13:29:03,921][INFO] log:296;reward=0.02504420280456543;action=0;reward_sum=1.0796444535255434
2023-05-28T13:29:04.422840818Z [WORM][2023-05-28 13:29:04,422][INFO] log:296;reward=0.2504866123199463;action=2;reward_sum=1.3301310658454897
